STATION,NAME,DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT16,WT21
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-06-26,4.92,0.00,0.0,0.0,82,92,72,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-06-27,7.38,0.20,0.0,0.0,81,88,73,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-06-28,7.38,0.11,0.0,0.0,78,83,73,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-06-29,7.16,0.00,0.0,0.0,82,90,74,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-06-30,7.16,0.00,0.0,0.0,83,92,74,,,1,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-07-01,6.71,0.00,0.0,0.0,83,91,74,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-07-02,5.59,0.00,0.0,0.0,83,91,74,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-07-03,6.71,0.00,0.0,0.0,83,92,74,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-07-04,4.92,0.00,0.0,0.0,83,91,74,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-07-05,4.47,0.43,0.0,0.0,80,87,73,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-07-06,5.59,0.00,0.0,0.0,82,91,73,1,,1,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-07-07,4.03,0.03,0.0,0.0,83,92,73,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-07-08,4.70,0.90,0.0,0.0,82,91,72,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-07-09,7.61,0.63,0.0,0.0,78,83,72,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-07-10,8.95,0.00,0.0,0.0,83,91,74,1,,1,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-07-11,9.62,0.00,0.0,0.0,79,87,71,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-07-12,8.50,0.20,0.0,0.0,83,91,75,,,1,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-07-13,9.62,0.37,0.0,0.0,81,87,75,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-07-14,7.16,5.28,0.0,0.0,80,87,72,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-07-15,10.51,0.00,0.0,0.0,79,85,73,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-07-16,9.62,0.00,0.0,0.0,82,90,73,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-07-17,4.25,1.44,0.0,0.0,82,90,74,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-07-18,4.47,3.44,0.0,0.0,82,92,72,1,1,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-07-19,5.59,0.00,0.0,0.0,82,91,73,1,,1,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-07-20,5.59,0.62,0.0,0.0,82,89,74,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-07-21,6.93,0.13,0.0,0.0,81,88,74,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-07-22,8.05,0.19,0.0,0.0,82,89,74,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-07-23,15.21,0.05,0.0,0.0,78,83,72,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-07-24,8.05,0.00,0.0,0.0,81,91,70,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-07-25,5.37,2.10,0.0,0.0,82,91,72,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-07-26,4.92,0.00,0.0,0.0,81,89,73,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-07-27,6.26,0.00,0.0,0.0,83,90,75,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-07-28,5.37,0.01,0.0,0.0,83,93,73,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-07-29,3.80,0.00,0.0,0.0,83,93,72,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-07-30,4.03,0.00,0.0,0.0,85,94,76,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-07-31,4.92,2.45,0.0,0.0,79,86,72,1,1,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-08-01,7.16,0.05,0.0,0.0,78,85,71,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-08-02,10.07,0.28,0.0,0.0,75,77,72,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-08-03,8.05,0.10,0.0,0.0,77,82,72,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-08-04,6.04,0.09,0.0,0.0,79,87,71,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-08-05,6.71,0.47,0.0,0.0,81,90,71,1,1,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-08-06,5.59,0.00,0.0,0.0,82,91,73,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-08-07,3.13,0.00,0.0,0.0,83,92,74,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-08-08,4.25,0.00,0.0,0.0,85,93,76,,,1,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-08-09,3.58,0.06,0.0,0.0,83,91,75,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-08-10,3.80,0.06,0.0,0.0,84,93,74,,,1,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-08-11,4.92,0.02,0.0,0.0,82,92,72,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-08-12,5.37,0.00,0.0,0.0,84,93,75,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-08-13,4.70,0.04,0.0,0.0,85,93,76,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-08-14,5.14,0.00,0.0,0.0,85,93,76,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-08-15,6.26,0.77,0.0,0.0,83,91,75,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-08-16,4.70,0.19,0.0,0.0,84,90,77,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-08-17,3.36,0.00,0.0,0.0,86,94,78,,,1,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-08-18,4.70,0.18,0.0,0.0,84,94,73,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-08-19,4.25,0.20,0.0,0.0,84,93,74,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-08-20,4.92,0.00,0.0,0.0,85,93,76,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-08-21,3.80,0.04,0.0,0.0,83,92,73,,,1,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-08-22,4.25,0.00,0.0,0.0,81,92,70,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-08-23,4.92,0.00,0.0,0.0,83,92,73,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-08-24,4.47,0.00,0.0,0.0,82,92,72,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-08-25,5.14,0.28,0.0,0.0,82,93,70,1,,1,,,,1,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-08-26,8.50,0.00,0.0,0.0,82,90,73,1,,,,,,1,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-08-27,4.70,0.00,0.0,0.0,80,91,69,,,,,,,1,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-08-28,4.70,0.00,0.0,0.0,82,92,72,1,,,,,,1,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-08-29,4.03,0.00,0.0,0.0,83,93,73,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-08-30,4.25,0.00,0.0,0.0,85,94,75,,,1,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-08-31,5.37,0.00,0.0,0.0,85,93,76,,,1,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-09-01,4.92,0.01,0.0,0.0,84,93,74,,,1,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-09-02,4.70,0.63,0.0,0.0,82,91,72,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-09-03,4.70,0.00,0.0,0.0,83,93,73,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-09-04,5.37,0.00,0.0,0.0,84,93,74,,,1,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-09-05,3.36,0.09,0.0,0.0,84,93,75,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-09-06,5.37,1.04,0.0,0.0,81,89,73,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-09-07,5.59,0.86,0.0,0.0,80,88,72,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-09-08,4.25,0.62,0.0,0.0,80,88,71,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-09-09,7.61,0.01,0.0,0.0,80,87,72,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-09-10,7.61,0.00,0.0,0.0,80,87,72,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-09-11,8.28,0.25,0.0,0.0,80,87,73,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-09-12,9.62,0.53,0.0,0.0,77,83,70,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-09-13,9.40,1.48,0.0,0.0,75,78,71,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-09-14,16.55,2.24,0.0,0.0,74,78,69,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-09-15,14.54,0.29,0.0,0.0,72,74,69,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-09-16,8.05,0.00,0.0,0.0,75,83,66,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-09-17,4.47,0.00,0.0,0.0,77,88,66,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-09-18,4.03,0.00,0.0,0.0,79,88,69,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-09-19,5.82,0.00,0.0,0.0,80,89,70,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-09-20,4.70,0.00,0.0,0.0,80,89,71,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-09-21,5.37,1.38,0.0,0.0,82,89,74,1,1,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-09-22,3.13,0.37,0.0,0.0,81,88,74,1,,1,,,,1,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-09-23,4.70,0.03,0.0,0.0,81,89,73,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-09-24,6.04,0.34,0.0,0.0,81,89,73,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-09-25,8.05,0.13,0.0,0.0,79,85,72,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-09-26,5.14,0.00,0.0,0.0,78,83,72,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-09-27,3.58,0.11,0.0,0.0,76,80,72,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-09-28,6.93,0.00,0.0,0.0,77,82,72,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-09-29,12.30,0.06,0.0,0.0,74,77,70,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-09-30,13.20,0.00,0.0,0.0,73,81,64,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-10-01,10.07,0.00,0.0,0.0,70,78,61,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-10-02,6.26,0.00,0.0,0.0,70,81,59,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-10-03,5.59,0.00,0.0,0.0,73,84,62,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-10-04,6.04,0.00,0.0,0.0,76,85,66,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-10-05,2.91,0.00,0.0,0.0,78,89,67,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-10-06,6.49,0.00,0.0,0.0,80,90,69,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-10-07,9.17,0.00,0.0,0.0,79,85,72,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-10-08,13.42,0.00,0.0,0.0,78,84,72,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-10-09,14.76,0.00,0.0,0.0,76,81,70,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-10-10,12.08,0.00,0.0,0.0,76,83,69,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-10-11,9.84,0.00,0.0,0.0,76,85,66,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-10-12,6.93,0.00,0.0,0.0,78,86,70,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-10-13,9.40,0.00,0.0,0.0,78,87,69,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-10-14,8.72,0.34,0.0,0.0,80,88,71,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-10-15,9.62,0.00,0.0,0.0,77,82,71,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-10-16,6.49,0.00,0.0,0.0,75,82,68,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-10-17,12.97,0.00,0.0,0.0,67,75,58,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-10-18,11.86,0.00,0.0,0.0,69,81,57,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-10-19,10.29,0.11,0.0,0.0,76,84,68,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-10-20,10.51,0.00,0.0,0.0,78,86,70,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-10-21,8.28,0.51,0.0,0.0,76,79,73,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-10-22,6.26,0.03,0.0,0.0,77,83,71,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-10-23,4.25,0.00,0.0,0.0,77,83,70,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-10-24,7.16,0.00,0.0,0.0,79,88,70,1,,1,,,,1,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-10-25,6.71,0.01,0.0,0.0,81,88,73,1,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-10-26,10.96,0.00,0.0,0.0,66,75,56,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-10-27,11.41,0.00,0.0,0.0,59,66,51,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-10-28,12.53,0.00,0.0,0.0,60,70,50,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-10-29,10.96,0.00,0.0,0.0,67,75,58,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-10-30,10.74,0.01,0.0,0.0,71,80,62,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-10-31,10.29,0.00,0.0,0.0,70,79,60,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-11-01,11.41,0.00,0.0,0.0,74,83,65,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-11-02,11.86,0.34,0.0,0.0,76,83,69,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-11-03,11.63,0.00,0.0,0.0,76,84,68,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-11-04,12.30,0.13,0.0,0.0,74,79,68,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-11-05,17.00,0.00,0.0,0.0,68,73,62,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-11-06,11.41,0.00,0.0,0.0,66,76,56,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-11-07,5.59,0.00,0.0,0.0,66,77,54,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-11-08,3.58,0.00,0.0,0.0,66,78,53,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-11-09,3.13,0.00,0.0,0.0,67,78,55,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-11-10,2.01,0.00,0.0,0.0,66,78,53,1,,,,,,1,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-11-11,2.68,0.00,0.0,0.0,65,79,51,1,1,,,,,1,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-11-12,7.38,0.00,0.0,0.0,67,77,56,1,,,,,,1,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-11-13,9.40,0.43,0.0,0.0,68,76,60,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-11-14,13.65,0.20,0.0,0.0,68,71,64,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-11-15,15.88,0.01,0.0,0.0,68,71,65,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-11-16,14.99,0.00,0.0,0.0,70,78,61,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-11-17,12.30,0.00,0.0,0.0,72,81,62,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-11-18,8.50,0.00,0.0,0.0,72,80,63,1,,,,,,1,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-11-19,6.93,0.34,0.0,0.0,69,75,63,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-11-20,4.47,0.00,0.0,0.0,68,78,58,1,1,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-11-21,5.14,0.00,0.0,0.0,67,77,57,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-11-22,4.70,0.00,0.0,0.0,68,79,57,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-11-23,6.04,0.23,0.0,0.0,71,81,60,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-11-24,7.16,0.00,0.0,0.0,72,83,61,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-11-25,5.14,0.00,0.0,0.0,73,82,63,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-11-26,4.70,0.00,0.0,0.0,72,81,63,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-11-27,5.59,0.00,0.0,0.0,71,81,60,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-11-28,6.04,0.00,0.0,0.0,69,81,57,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-11-29,6.49,0.00,0.0,0.0,72,81,62,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-11-30,3.80,0.00,0.0,0.0,69,81,57,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-12-01,5.59,0.00,0.0,0.0,69,81,57,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-12-02,5.14,0.00,0.0,0.0,72,82,61,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-12-03,9.17,0.00,0.0,0.0,71,80,62,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-12-04,10.07,0.06,0.0,0.0,72,80,64,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-12-05,11.18,0.00,0.0,0.0,71,79,63,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-12-06,9.62,0.00,0.0,0.0,73,81,65,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-12-07,5.59,0.00,0.0,0.0,72,80,64,1,1,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-12-08,4.70,0.00,0.0,0.0,74,83,64,1,1,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-12-09,3.13,0.01,0.0,0.0,73,82,63,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-12-10,6.71,0.00,0.0,0.0,74,82,66,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-12-11,3.58,0.00,0.0,0.0,73,83,63,1,,,,,,,,,,1,,,1
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-12-12,5.82,0.00,0.0,0.0,74,82,66,1,1,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-12-13,5.82,0.00,0.0,0.0,73,83,62,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-12-14,6.04,0.00,0.0,0.0,76,84,68,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-12-15,6.04,0.00,0.0,0.0,74,84,64,1,1,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-12-16,10.96,0.00,0.0,0.0,75,83,66,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-12-17,5.59,0.00,0.0,0.0,72,82,62,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-12-18,6.71,0.07,0.0,0.0,64,73,54,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2001-12-19,5.59,0.00,0.0,0.0,60,71,49,1,,,,,,,,,,1,,,
